"Plot","Age (years)","Stocking (stem/ha)","BA (m2/ha)","DBH (cm)","Stem Vol. (m3/ha)","Harvest vol. (m3/ha)","MTH (m)","Mean height (m)","Wood dens. (kg/m3)","Crown height (m)"
"Rapo119",20,816,75.7890090751275,34.3852540058529,908.07813055106,0,36.05,33.6714751148228,338.691094606756,NA
"Rapo119",21,816,77.1862338960271,34.7007649075231,962.942399565861,0,37.6234541486461,35.1411151206606,340.668566284758,NA
"Rapo119",22,816,78.5415008931053,35.0040842569574,1017.40765087535,0,39.1459527700341,36.5631615684392,342.507128688442,NA
"Rapo119",23,816,79.834911354539,35.2911285154113,1071.08556855515,0,40.6177700489131,37.9378705526095,344.183257211343,NA
"Rapo119",24,816,81.069145045464,35.5628795584134,1123.87546441476,0,42.0393890291252,39.2656932465061,345.708094774603,NA
"Rapo119",25,816,82.247112486106,35.8203192614926,1175.69595837013,0,43.4114651622761,40.5472418560216,347.103947741172,NA
"Rapo119",26,816,83.3719363190405,36.0644295001774,1226.48412383108,0,44.7347953196285,41.7832606760489,348.389417269395,NA
"Rapo119",27,816,84.4469339124126,36.2961921499966,1276.19458960236,0,46.0102913843644,42.9746014250866,349.580116901224,NA
"Rapo119",28,816,85.4756011991181,36.5165890864789,1324.79861349806,0,47.238957705973,44.1222021871522,350.689238581749,NA
"Rapo119",29,816,86.4615977519447,36.7266021851531,1372.28314155763,0,48.4218718274661,45.2270694105871,351.728002994491,NA
"Rapo119",30,816,87.4087330946735,36.9272133215477,1418.64986532769,0,49.56016799821,46.290262508687,352.706020804712,NA
"Rapo119",31,816,88.3209542491423,37.1194043711916,1463.91428823191,0,50.655023066784,47.3128806833286,353.611158762969,NA
"Rapo119",32,816,89.202334518268,37.3041572096134,1508.10481064962,0,51.7076444141204,48.2960516542625,354.452097287065,NA
"Rapo119",33,816,90.0570635050308,37.4824537123418,1551.26184199786,0,52.7192596407358,49.2409220267661,355.236423058149,NA
"Rapo119",34,816,90.889438367418,37.6552757549056,1593.43694687885,0,53.6911077657575,50.1486490713446,355.970806049338,NA
"Rapo119",35,816,91.7038563093294,37.8236052128334,1634.6920312252,0,54.6244317316659,51.0203937229994,356.661145043566,NA
"Rapo119",36,816,92.5048083074423,37.988423961654,1675.09857335212,0,55.5204720387582,51.85731463568,357.312687744804,NA
"Rapo119",37,816,93.2968740740378,38.1507138768961,1714.73690390658,0,56.3804613584686,52.6605631510099,357.93013027334,NA
"Rapo119",38,816,94.0847182557873,38.3114568340883,1753.695537885,0,57.2056199957896,53.4312790600899,358.517699827171,NA
"Rapo119",39,816,94.8730878685001,38.4716347087594,1792.07056116825,0,57.9971520888544,54.1705870538268,359.079223511942,NA
"Rapo119",40,816,95.6686826945487,38.6326072954964,1830.00087676116,0,58.7562424488533,54.879593771347,359.618684401987,NA
"Rapo119",41,816,96.4609884081473,38.7922505658712,1867.29882154964,0,59.4840539563207,55.5593853680729,360.143609841705,NA
"Rapo119",42,816,97.2430378187573,38.9491855900532,1903.83696189505,0,60.1817254408317,56.2110255353138,360.637910818402,NA
"Rapo119",43,816,98.0161075702951,39.1036996358165,1939.64567775784,0,60.8503699805832,56.835553912038,361.104284116006,NA
"Rapo119",44,816,98.7813616420261,39.2560525760259,1974.75496254828,0,61.4910735664576,57.4339848370795,361.545133387776,NA
"Rapo119",45,816,99.5397791283054,39.4064632821945,2009.19264558258,0,62.1048940821818,58.007306396585,361.962586923057,NA
"Rapo119",46,816,100.292482258101,39.5551752139702,2042.99071801619,0,62.6928605582649,58.5564797271754,362.358606904253,NA
"Rapo119",47,816,101.04018313255,39.7023473659848,2076.1739368562,0,63.2559726626704,59.0824385402224,362.734881384793,NA
"Rapo119",48,816,101.783671174192,39.848151328184,2108.7694227236,0,63.7952003957606,59.5860888369207,363.092964263413,NA
"Rapo119",49,816,102.523822190174,39.9927728838886,2140.80680241494,0,64.3114839610532,60.0683087875709,363.43429181215,NA
"Rapo119",50,816,103.261119392399,40.1363187240335,2172.30809469674,2172.30809469674,64.8057337868176,60.5299487517521,363.76009247664,NA
"Rapo12",1,884,0,0,0,0,1.17597478751137,1.09726195213507,NA,NA
"Rapo12",2,884,0.215001823251465,1.75958050134513,0.590428204112441,0,2.67837267910408,2.4990981657339,268.434542195707,NA
"Rapo12",3,884,1.93129241130337,5.27365950841894,4.94561591768849,0,4.46161855139364,4.16298404810561,276.950908850346,NA
"Rapo12",4,884,5.83147113118973,9.16383232953616,17.2826500346433,0,6.41769989547611,5.98813681237962,282.251459708933,NA
"Rapo12",5,884,11.7036465237351,12.9822111255919,41.109012897244,0,8.48371217650434,7.91586238327681,287.60491168049,NA
"Rapo12",6,884,18.7958278298655,16.4520036971043,77.5260764319797,0,10.6176465769104,9.90696376638799,292.868811874706,NA
"Rapo12",7,884,26.1211742257975,19.3947603333306,124.578502496963,0,12.7894592245725,11.9334080496778,298.026787108335,NA
"Rapo12",8,884,32.8245804155398,21.7414077450172,178.25199867633,0,14.9767971796676,13.9743384676384,303.057729375418,NA
"Rapo12",9,884,38.4765518382392,23.5388987991175,234.649033948338,0,17.1626244145382,16.0138592841006,307.883391095225,NA
"Rapo12",10,884,43.0655440121256,24.9030785335088,291.418256083628,0,19.3337669482802,18.0396783069546,312.419145234812,NA
"Rapo12",11,884,46.7842848282021,25.9560180090429,347.646551325231,0,21.4799567056808,20.0422147455471,316.617341236997,NA
"Rapo12",12,884,49.8506357184743,26.7931280591642,403.141936528827,0,23.5931695322554,22.013981535098,320.46989451771,NA
"Rapo12",13,884,52.4355523001166,27.4790043417867,457.905355518406,0,25.6671481207953,23.9491401957386,323.995353099888,NA
"Rapo12",14,884,54.6566980157171,28.0549671709644,511.918176443771,0,27.6970471710157,25.8431697430859,327.225983454291,NA
"Rapo12",15,884,56.5919253077328,28.5473174157814,565.100135665431,0,29.6791627030139,27.6926141198656,330.198897812349,NA
"Rapo12",16,884,58.2934436247935,28.9732974533593,617.327551364092,0,31.61072128109,29.4948855278506,332.950666135335,NA
"Rapo12",17,884,59.7978017966869,29.34476791016,668.460077819853,0,33.4897130982713,31.2481086847257,335.514592437782,NA
"Rapo12",18,884,61.1315300788717,29.6702156119834,718.354877861403,0,35.3147579387604,32.9509957582207,337.920058891591,NA
"Rapo12",19,884,62.3156105074875,29.9561844769431,766.887981549638,0,37.0849962863621,34.6027447630989,340.118554382367,NA
"Rapo12",20,884,63.3667753785358,30.2077843974025,813.951288446474,0,38.8,36.2029562155294,342.033295935207,NA
"Rapo12",21,884,64.3220552149886,30.4346299484353,859.765494850056,0,40.4596984435413,37.7515642073466,343.727429114137,NA
"Rapo12",22,884,65.2560076118588,30.6547881613301,905.166718717759,0,42.0643169801537,39.2487790172334,345.268047545048,NA
"Rapo12",23,884,66.1544406330002,30.8650915963526,949.877766441512,0,43.6143254708867,40.6950390565041,346.67174368168,NA
"Rapo12",24,884,67.019070480464,31.0661381618305,993.837965533618,0,45.110394947482,42.0909704419828,347.958816997225,NA
"Rapo12",25,884,67.8517174260281,31.2585257660912,1036.99949555857,0,46.553361021707,43.4373528544998,349.146183861361,NA
"Rapo12",26,884,68.6542983725251,31.4428523174623,1079.32663461385,0,47.9441928882745,44.7350906165747,350.248030357423,NA
"Rapo12",27,884,69.4288199116744,31.6197157242713,1120.79502093687,0,49.2839670030724,45.9851881324697,351.276326171644,NA
"Rapo12",28,884,70.177371878419,31.7897138948457,1161.39093235511,0,50.5738446918738,47.1887289956415,352.241232704829,NA
"Rapo12",29,884,70.902121401766,31.9534447375131,1201.11058644396,0,51.8150530801881,48.3468581950356,353.151429876764,NA
"Rapo12",30,884,71.6053074521326,32.111506160601,1239.95946416358,0,53.008868841899,49.4607669514951,354.01437987803,NA
"Rapo12",31,884,72.2892358851953,32.2644960724369,1277.95165951407,0,54.1566043496409,50.5316797951494,354.817162547878,NA
"Rapo12",32,884,72.956274982244,32.4130123813484,1315.10925744178,0,55.2595958785042,51.5608435586943,355.566659437625,NA
"Rapo12",33,884,73.6088514870406,32.557652995663,1351.46174189037,0,56.3191935703464,52.5495180134323,356.268901099905,NA
"Rapo12",34,884,74.2494471391815,32.6990158237082,1387.04543554524,0,57.3367529115009,53.4989679174149,356.929200661999,NA
"Rapo12",35,884,74.8805957039646,32.8376987738115,1421.90297248439,0,58.3136275141548,54.4104562799907,357.552264245077,NA
"Rapo12",36,884,75.5048804987614,32.9742997543005,1456.0828046348,0,59.2511630227032,55.285238676034,358.142282630927,NA
"Rapo12",37,884,76.1249324158918,33.1094166735027,1489.63874264414,0,60.1506919922688,56.1245584672655,358.703007652856,NA
"Rapo12",38,884,76.7434284420052,33.2436474397456,1522.62953151824,0,61.0135296082516,56.9296428083103,359.237816072656,NA
"Rapo12",39,884,77.3630906739644,33.3775899613568,1555.11846114402,0,61.840970134036,57.7016993321744,359.749763149498,NA
"Rapo12",40,884,77.9883819814212,33.5122065730249,1587.20753140397,0,62.6342839894312,58.4419134242375,360.242146655272,NA
"Rapo12",41,884,78.6095503420078,33.6454022840743,1618.71061114776,0,63.3947153755492,59.1514460061071,360.721787508436,NA
"Rapo12",42,884,79.2207776371727,33.7759536428064,1649.5144664332,0,64.1234803730238,59.8314317611325,361.173078773855,NA
"Rapo12",43,884,79.8231065100372,33.9041126236516,1679.64557166768,0,64.8217654500623,60.4829777423176,361.598507908894,NA
"Rapo12",44,884,80.4173774647787,34.030084094025,1709.12770457248,0,65.4907263250569,61.1071623110632,362.000261311132,NA
"Rapo12",45,884,81.0044947984632,34.1540828996392,1737.98726626252,0,66.1314871355821,61.7050343617867,362.380334175781,NA
"Rapo12",46,884,81.585168414665,34.2762795754874,1766.24760429867,0,66.7451398717348,62.2776127931908,362.740482720875,NA
"Rapo12",47,884,82.1601136102492,34.3968430602226,1793.93305263691,0,67.332744037088,62.825886191911,363.082304373192,NA
"Rapo12",48,884,82.7300536985207,34.5159413557292,1821.06887942892,0,67.8953265051407,63.3508126985743,363.407256137122,NA
"Rapo12",49,884,83.2955299912502,34.6337021145454,1847.67697362112,0,68.433881543165,63.8533200300498,363.716621614703,NA
"Rapo12",50,884,83.8570995495469,34.7502543573772,1873.78001906968,1873.78001906968,68.9493709788481,64.3343056349364,364.011578567647,NA
"Rapo120",1,731,0,0,0,0,1.0808984078711,1.01133740466601,NA,NA
"Rapo120",2,731,0.150626121452766,1.61959213849248,0.443628403846198,0,2.4602801927997,2.30194934770777,267.362103401909,NA
"Rapo120",3,731,1.62346878205458,5.31713251814672,4.09128669652157,0,4.11466930478666,3.84987057567956,275.077396380705,NA
"Rapo120",4,731,5.17961345811441,9.4973881730274,14.7587341395871,0,5.94158296994335,5.55921357333228,280.06594781429,NA
"Rapo120",5,731,10.7154579477022,13.6603202656297,35.854032188835,0,7.88059466317043,7.37344055263521,285.282818989265,NA
"Rapo120",6,731,17.5935128634204,17.5037779291758,68.8445326389449,0,9.89097254768109,9.25444096609998,290.435959668586,NA
"Rapo120",7,731,24.9077227242915,20.8267989479641,112.491744320708,0,11.9433571041069,11.174744720419,295.478844161584,NA
"Rapo120",8,731,31.8231294026131,23.5411110347123,163.533630109741,0,14.0157504093754,13.1137695645071,300.386259355919,NA
"Rapo120",9,731,37.8836009404347,25.6850928456444,218.601012902107,0,16.091274991303,15.0557241725646,305.074400285835,NA
"Rapo120",10,731,43.0330084692902,27.3751411945728,275.585355318668,0,18.1567930186925,16.9883161959215,309.451543473896,NA
"Rapo120",11,731,47.4158733867373,28.7354095068355,333.576677998363,0,20.2019943785708,18.9018990268858,313.468624249997,NA
"Rapo120",12,731,51.204222820107,29.8612788293496,392.224656436107,0,22.218762443048,20.7888783815496,317.123571578354,NA
"Rapo120",13,731,54.5311422387703,30.8161096476513,451.29940257014,0,24.2007150662703,22.6432828357928,320.444425155037,NA
"Rapo120",14,731,57.4864964723637,31.6401427325862,510.540109824665,0,26.1428618361056,24.460443134469,323.472408700886,NA
"Rapo120",15,731,60.1297537713226,32.3593825370497,569.645113265653,0,28.0413416417802,26.2367466478245,326.250982915319,NA
"Rapo120",16,731,62.5018405110488,32.9914889680744,628.298290265867,0,29.8932176101309,27.9694455045875,328.820415919227,NA
"Rapo120",17,731,64.6330770059796,33.5492587657209,686.196590675943,0,31.6963141762014,29.656504147854,331.215641591718,NA
"Rapo120",18,731,66.5475544901492,34.0425092081484,743.065919863152,0,33.4490858349682,31.2964765332706,333.466025867734,NA
"Rapo120",19,731,68.2656064440658,34.4791451476612,798.669872918121,0,35.150510195533,32.8884060657029,335.595824044686,NA
"Rapo120",20,731,69.8052762493056,34.8658003061734,852.814531871333,0,36.8,34.431743280121,337.624811623658,NA
"Rapo120",21,731,71.2085959310182,35.2145160771379,905.673618636533,0,38.3973301620196,35.9262775755626,339.553536080497,NA
"Rapo120",22,731,72.5725646727628,35.5501754866704,958.252470434772,0,39.9425768539054,37.3720802222873,341.345803920333,NA
"Rapo120",23,731,73.8768694842173,35.8682142594844,1010.15405849067,0,41.4360663671677,38.7694565133797,343.035055853644,NA
"Rapo120",24,731,75.1235842881313,36.1695964861344,1061.2703849606,0,42.8783319782992,40.1189054064293,344.6370006421,NA
"Rapo120",25,731,76.3150158714593,36.4552862571751,1111.51144080714,0,44.2700774274593,41.4210853525369,346.106203467461,NA
"Rapo120",26,731,77.4536859765117,36.7262476631613,1160.80451502092,0,45.6121459006698,42.6767852746545,347.456618835788,NA
"Rapo120",27,731,78.542314459573,36.9834447946476,1209.09344658393,0,46.9054936222256,43.8868998594518,348.705003289008,NA
"Rapo120",28,731,79.5838035169865,37.2278417421887,1256.33783471202,0,48.1511673311992,45.0524084833152,349.865478729609,NA
"Rapo120",29,731,80.5812229787078,37.4604025963393,1302.51222156215,0,49.3502850467532,46.1743572155054,350.950022473839,NA
"Rapo120",30,731,81.5377966693245,37.682091447654,1347.60526015743,0,50.504019630496,47.253843438354,351.968859378663,NA
"Rapo120",31,731,82.4568898365442,37.8938723866875,1391.61887884986,0,51.6135847368093,48.2920027017551,352.909958246216,NA
"Rapo120",32,731,83.3419976471493,38.0967095039946,1434.56745225664,0,52.6802228087455,49.2899974915841,353.782480788014,NA
"Rapo120",33,731,84.1967347504195,38.2915668901298,1476.47698729874,0,53.7051948312748,50.2490076423732,354.594413609589,NA
"Rapo120",34,731,85.0248259090218,38.4794086356479,1517.384331757,0,54.6897715980382,51.1702221660898,355.352759101905,NA
"Rapo120",35,731,85.8300976973674,38.6611988311035,1557.33641164741,0,55.6352262843555,52.0548323031078,356.063692265306,NA
"Rapo120",36,731,86.6164712674369,38.8379015670514,1596.38950270675,0,56.5428281496077,52.904025629872,356.732690128692,NA
"Rapo120",37,731,87.387956182072,39.0104809340461,1634.60854036898,0,57.4138372174731,53.7189810814861,357.364638984103,NA
"Rapo120",38,731,88.148645315735,39.1799010226424,1672.06647179964,0,58.2494998037729,54.5008647673632,357.963923550992,NA
"Rapo120",39,731,88.9027108227359,39.347125923395,1708.84365283293,0,59.0510447796418,55.2508264748792,358.534501331034,NA
"Rapo120",40,731,89.6571165950196,39.5137181023116,1745.08014481427,0,59.8196804729514,55.9699967702045,359.080744955798,NA
"Rapo120",41,731,90.4000013759518,39.6770826270609,1780.55262633166,0,60.5565921238642,56.6594846176056,359.60967439066,NA
"Rapo120",42,731,91.1260677360803,39.8361013268078,1815.15836307985,0,61.2629398214605,57.3203754488594,360.105770339324,NA
"Rapo120",43,731,91.8403100343611,39.9919134564933,1848.99829030272,0,61.9398568578646,57.9537296232999,360.572938915245,NA
"Rapo120",44,731,92.546336578408,40.1453389778424,1882.15040669036,0,62.5884484444606,58.5605812266509,361.014328621198,NA
"Rapo120",45,731,93.2450688054447,40.2966042550924,1914.64115599922,0,63.2097907418279,59.1419371633909,361.43208677575,NA
"Rapo120",46,731,93.9374923767793,40.4459457207784,1946.49951733883,0,63.8049301611214,59.6987765030918,361.828175713523,NA
"Rapo120",47,731,94.6242863488518,40.5935302646194,1977.74916354626,0,64.3748828999081,60.2320500461273,362.204302048589,NA
"Rapo120",48,731,95.3064328226665,40.7395868852324,2008.42090348238,0,64.9206346800659,60.7426800784388,362.562092801771,NA
"Rapo120",49,731,95.9843917796514,40.8842299218114,2038.5353004221,0,65.44314065936,61.2315602888024,362.90290866427,NA
"Rapo120",50,731,96.6589380175488,41.0276387599968,2068.12004872107,2068.12004872107,65.9433254918068,61.6995558253083,363.228066355051,NA
"Rapo121",1,816,0,0,0,0,0.92552572933864,0.864460931027857,NA,NA
"Rapo121",2,816,0.0588963766657473,0.958546997678535,0.216321934862206,0,2.09562673549333,1.95736042924053,272.784798063959,NA
"Rapo121",3,816,1.11971958185491,4.17949450999575,2.80084351582655,0,3.52668915095499,3.29400349470448,278.639032004592,NA
"Rapo121",4,816,4.13403025058841,8.03074706329343,11.0533219509467,0,5.126932986521,4.78866564413332,282.596439732348,NA
"Rapo121",5,816,9.22984175878464,11.9995856540664,28.3379904725533,0,6.84096381039428,6.38960728718709,287.310093453417,NA
"Rapo121",6,816,15.9791044640191,15.788662468146,56.7840738177644,0,8.63078535391608,8.06133909197677,292.094746141275,NA
"Rapo121",7,816,23.5995480426338,19.1876136575393,96.3107350000627,0,10.4686113536711,9.77790809103713,296.815939592452,NA
"Rapo121",8,816,31.2111327770071,22.0660139331099,144.591042921871,0,12.3333547693351,11.5196185353106,301.46290971606,NA
"Rapo121",9,816,38.1651363177459,24.4007138206445,198.353154932808,0,14.2086432197387,13.2711782687608,305.982199057623,NA
"Rapo121",10,816,44.2144634664331,26.2634214037882,255.001210374563,0,16.0815835200401,15.0205447795277,310.281147833805,NA
"Rapo121",11,816,49.4133331543247,27.7645857060681,313.178534242916,0,17.9419379743117,16.7581558394932,314.284324895101,NA
"Rapo121",12,816,53.925021273358,29.0044266569491,372.360405295693,0,19.7815464491996,18.4763897086529,317.960114716292,NA
"Rapo121",13,816,57.9038018155916,30.0554103705107,432.319471156073,0,21.5939046952922,20.1691712782077,321.314849323564,NA
"Rapo121",14,816,61.4616226424551,30.9650034953767,492.84878113059,0,23.3738470623315,21.8316757197495,324.37700111113,NA
"Rapo121",15,816,64.6727911092987,31.7636150910699,553.688758176503,0,25.1173018240241,23.4600999533737,327.183930737951,NA
"Rapo121",16,816,67.5864136836124,32.4712362570213,614.537645908274,0,26.8210987037612,25.0514828725632,329.773778900599,NA
"Rapo121",17,816,70.2365218246004,33.1017245794132,675.080157711412,0,28.4828149786513,26.603561602046,332.181466500396,NA
"Rapo121",18,816,72.6485457361051,33.6653074472143,735.01188347596,0,30.100650765068,28.1146550118158,334.437213151355,NA
"Rapo121",19,816,74.8430521004155,34.1699912282271,794.055129206951,0,31.6733268184744,29.5835682599698,336.566369167868,NA
"Rapo121",20,816,76.8377840296556,34.622349666697,851.96739048568,0,33.2,31.0095138366746,338.589834260422,NA
"Rapo121",21,816,78.6745600173049,35.0337223576192,908.843022053393,0,34.6801928093414,32.3920457463799,340.511518729936,NA
"Rapo121",22,816,80.461736063216,35.4294019793399,965.67442743524,0,36.1137342592575,33.7310042833263,342.298491471138,NA
"Rapo121",23,816,82.1751860058303,35.8046531004683,1022.01536971364,0,37.5007099952479,35.0264694422518,343.984365222385,NA
"Rapo121",24,816,83.8170663175826,36.1605768946169,1077.72746692569,0,38.8414200235972,36.2787214354767,345.585017663288,NA
"Rapo121",25,816,85.3898837355848,36.4982745353978,1132.69260475058,0,40.1363427530157,37.4882071070227,347.113357512821,NA
"Rapo121",26,816,86.8964687541891,36.8188471964232,1186.81243235561,0,41.3861043136736,38.6555112759312,348.579889960917,NA
"Rapo121",27,816,88.3399506720955,37.1233960513054,1240.00774344221,0,42.5914523156703,39.7813322261097,349.993163521702,NA
"Rapo121",28,816,89.7237341940052,37.4130222736566,1292.21776628554,0,43.753233362937,40.8664607038327,351.320173694883,NA
"Rapo121",29,816,91.0514775868183,37.688827037089,1343.39938450059,0,44.8723737595362,41.9117618970111,352.556746992121,NA
"Rapo121",30,816,92.3270723903771,37.9519115152149,1393.52630814521,0,45.9498629413899,42.9181599600702,353.715241035594,NA
"Rapo121",31,816,93.5546246827552,38.2033768816465,1442.58821267594,0,46.9867392435035,43.8866247202302,354.782795565301,NA
"Rapo121",32,816,94.7384379000903,38.4443243099959,1490.58986126195,0,47.9840776750829,44.8181602592033,355.770379727908,NA
"Rapo121",33,816,95.8829972109636,38.6758549738755,1537.55022406755,0,48.9429794257895,45.7137951118102,356.687516263733,NA
"Rapo121",34,816,96.9929554453233,38.8990700468975,1583.50160635308,0,49.864562868165,46.5745738620509,357.542520411434,NA
"Rapo121",35,816,98.0731205779542,39.1150707026741,1628.48879562426,0,50.749955855841,47.4015499494676,358.342695365861,NA
"Rapo121",36,816,99.1284447664913,39.3249581148175,1672.56823658362,0,51.6002891459494,48.1957795255339,359.094492934832,NA
"Rapo121",37,816,100.16401494398,39.5298334569399,1715.80724130195,0,52.416690798272,48.9583162223406,359.803646140503,NA
"Rapo121",38,816,101.185044965979,39.7307979026537,1758.28324082608,0,53.2002814239878,49.6902067148232,360.47527906058,NA
"Rapo121",39,816,102.196869312213,39.9289526255709,1800.0830833661,0,53.9521701740647,50.3924869738337,361.113998089939,NA
"Rapo121",40,816,103.208547884525,40.1261004761741,1841.36678189337,0,54.673451371962,51.0661791210123,361.724899556895,NA
"Rapo121",41,816,104.204904775387,40.3193203728895,1881.86595048004,0,55.3652017077864,51.7122888080687,362.315868988501,NA
"Rapo121",42,816,105.179617749717,40.5074511112676,1921.46200534314,0,56.0284779217347,52.3318030530677,362.869588771349,NA
"Rapo121",43,816,106.134800972103,40.6909685560326,1960.18854354545,0,56.6643149138513,52.9256884749023,363.38952021823,NA
"Rapo121",44,816,107.07237665733,40.8703017154694,1998.07882251991,0,57.2737242250605,53.494889874545,363.878725406938,NA
"Rapo121",45,816,107.994091409519,41.0458373561632,2035.16557468562,0,57.8576928412966,54.0403291180799,364.339921263061,NA
"Rapo121",46,816,108.901531321161,41.2179241558052,2071.48086099014,0,58.4171822785086,54.5629042820769,364.775525289029,NA
"Rapo121",47,816,109.796135913173,41.3868764450853,2107.05595775335,0,58.9531279114966,55.0634890267108,365.187694385191,NA
"Rapo121",48,816,110.679216575047,41.5529786307632,2141.92137986817,0,59.46643851405,55.5429321662407,365.578359123062,NA
"Rapo121",49,816,111.554311919332,41.7169264139608,2176.15254032985,0,59.9579959818056,56.0020574101529,365.949740092166,NA
"Rapo121",50,816,112.424293876425,41.8792800131545,2209.81435575638,2209.81435575638,60.428655212691,56.4416632514933,366.303725096393,NA
"Rapo122",1,969,0,0,0,0,0.992125729309391,0.924843789754069,NA,NA
"Rapo122",2,969,0.109840359086673,1.20124968089258,0.358758834417167,0,2.25329762672741,2.10048812865386,270.741561878567,NA
"Rapo122",3,969,1.59306152556106,4.57476287208442,3.98185380440587,0,3.78221926096478,3.52572450411743,277.489784823905,NA
"Rapo122",4,969,5.49575040685821,8.49700382325741,15.0943920869436,0,5.48224723023721,5.1104634775581,281.955735567657,NA
"Rapo122",5,969,11.8117034681599,12.4568599288741,37.6648335014379,0,7.29566482028127,6.80090244798019,286.969068636022,NA
"Rapo122",6,969,19.8285896903557,16.1398028832014,73.5605235352431,0,9.18319274081495,8.56042588711943,292.054661967179,NA
"Rapo122",7,969,28.4291352108465,19.3256512414769,121.426872367685,0,11.1162921737853,10.3624303637136,297.125258284118,NA
"Rapo122",8,969,36.5184128426371,21.9032348781809,177.28031659517,0,13.0734283029731,12.1868414653615,302.145197866955,NA
"Rapo122",9,969,43.4622871743942,23.8950862152083,236.828350533983,0,15.0379692590947,14.0181552286396,307.015502494807,NA
"Rapo122",10,969,49.1734130327548,25.4166020823142,297.383428861656,0,16.9968843088238,15.844224611659,311.620317874843,NA
"Rapo122",11,969,53.8636445603971,26.6011358505337,357.941080175639,0,18.9398796627688,17.6554539080386,315.885961201043,NA
"Rapo122",12,969,57.7941563845479,27.5546105809462,418.336364875989,0,20.8587945678363,19.4442357938319,319.790405255577,NA
"Rapo122",13,969,61.1693126270107,28.3477839020754,478.592830271373,0,22.7471623092054,21.2045421005668,323.347839181304,NA
"Rapo122",14,969,64.1257583947924,29.0247555340943,538.671973632907,0,24.5998810394927,22.9316169674387,326.591601117339,NA
"Rapo122",15,969,66.7506856037524,29.612848084187,598.438968581335,0,26.4129607615466,24.6217409827062,329.562027179269,NA
"Rapo122",16,969,69.1005018571536,30.1295686452833,657.695268573932,0,28.1833248982044,26.2720462101807,332.299313157124,NA
"Rapo122",17,969,71.2135961393541,30.5867808859969,716.216820089161,0,29.9086520890446,27.8803687146813,334.840025413424,NA
"Rapo122",18,969,73.1179700499368,30.9930542292939,773.78186101888,0,31.5872483325493,29.4451293749965,337.215836078977,NA
"Rapo122",19,969,74.8355474731616,31.3549623326629,830.187666208161,0,33.2179424789699,30.9652364639994,339.453432029452,NA
"Rapo122",20,969,76.3845478592523,31.6778041505092,885.259123393303,0,34.8,32.4400052661117,341.574954609436,NA
"Rapo122",21,969,77.804466389267,31.9708790537082,939.137892041257,0,36.3330512752117,33.8690912270625,343.550755173495,NA
"Rapo122",22,969,79.1866699249335,32.2536116991769,992.712322200857,0,37.8170315560258,35.2524339892584,345.337911227515,NA
"Rapo122",23,969,80.5125954330248,32.5225227960884,1045.6264351254,0,39.2521304274471,36.5902102808186,346.957733521617,NA
"Rapo122",24,969,81.7847625950297,32.7784574577153,1097.78454842298,0,40.6387490692707,37.8827940751533,348.435527596105,NA
"Rapo122",25,969,83.0059031589731,33.0222607973303,1149.10885151768,0,41.9774639761405,39.1307227713797,349.792284996348,NA
"Rapo122",26,969,84.178944787716,33.2547779282062,1199.53861448904,0,43.2689960657311,40.3346683974622,351.045533743997,NA
"Rapo122",27,969,85.3069959945717,33.4768539636155,1249.02936275696,0,44.5141843108747,41.4954130305012,352.210004586672,NA
"Rapo122",28,969,86.3933321662351,33.6893340168309,1297.55203017355,0,45.7139631915784,42.6138277778632,353.29815758399,NA
"Rapo122",29,969,87.4413826730276,33.8930632011251,1345.09210214403,0,46.8693433884659,43.6908547799147,354.320601813206,NA
"Rapo122",30,969,88.4547190664564,34.0888866297708,1391.64875929434,0,47.9813952387405,44.7274917879348,355.286432560424,NA
"Rapo122",31,969,89.4370443640877,34.2776494160407,1437.23403103871,0,49.051234555472,45.7247789450802,356.182102857178,NA
"Rapo122",32,969,90.3921834217356,34.4601966732074,1481.87196724222,0,50.080010475387,46.6837874582898,357.015935626488,NA
"Rapo122",33,969,91.3240743929646,34.6373735145436,1525.59783506017,0,51.0688950527771,47.6056098978907,357.795203609747,NA
"Rapo122",34,969,92.2367612759075,34.810025053322,1568.45734699106,0,52.0190743601534,48.4913519017711,358.526298032026,NA
"Rapo122",35,969,93.1343875473971,34.9789964028152,1610.5059252157,0,52.9317408918265,49.3421250941182,359.214867390663,NA
"Rapo122",36,969,94.0211908844128,35.1451326762959,1651.80800641634,0,53.8080870961434,50.1590410562727,359.865932132171,NA
"Rapo122",37,969,94.9014989728425,35.3092789870368,1692.43639047804,0,54.6492998868325,50.9432062102921,360.483979750739,NA
"Rapo122",38,969,95.7797264035577,35.4722804483106,1732.47163576741,0,55.4565560046944,51.6957174951927,361.073043893876,NA
"Rapo122",39,969,96.6603726558043,35.63498217339,1772.00150305795,0,56.2310181184406,52.4176587322137,361.636770326845,NA
"Rapo122",40,969,97.550266078296,35.7986411924346,1811.16212963742,0,56.9738315683929,53.1100975893457,362.179036722965,NA
"Rapo122",41,969,98.4362232345818,35.9608364226837,1849.7202882789,0,57.6861216694685,53.7740830672161,362.707364771598,NA
"Rapo122",42,969,99.309836670224,36.1200586739394,1887.52224129318,0,58.3689915007524,54.4106434385643,363.204389755508,NA
"Rapo122",43,969,100.172528174949,36.2766045380235,1924.59687369749,0,59.0235201183001,55.0207845822445,363.672896736966,NA
