"Plot","Index age","Age","Stocking b4 thin","Stocking aft thin","MTH","Crown Lth","Volume b4 thin","Volume aft thin","BA b4 thin","BA aft thin","DBH b4 thin","DBH aft thin","Mean Height"
"A1864",28,28,972.941408735673,972.941408735673,27.8023810898803,0,1451.8017631708,1451.8017631708,156.195103001452,156.195103001452,45.2068831443108,45.2068831443108,25.9159890056612
"A1868",1,1,1543,1543,0.568453302278732,0,0,0,0,0,0,0,0.528787264368593
"A1868",2,2,1543,1543,1.25264716298906,0,0,0,0,0,0,0,1.16523883999054
"A1868",3,3,1543,1543,2.17071912647012,0,1.53062374409019,1.53062374409019,0.415349371054502,0.415349371054502,1.85113468093221,1.85113468093221,2.01924876502148
"A1868",4,4,1542.29176297787,1542.29176297787,3.25308058058267,0,9.71728490720439,9.71728490720439,3.88198388786902,3.88198388786902,5.66053912485991,5.66053912485991,3.02608627865191
"A1868",5,5,1541.58325820536,1541.58325820536,4.45182145153996,0,29.9844174028254,29.9844174028254,12.0815164974803,12.0815164974803,9.98829670886209,9.98829670886209,4.14118389222184
"A1868",6,6,1540.83444178982,1540.83444178982,5.73130085416418,0,67.1171194295077,67.1171194295077,24.8296442676277,24.8296442676277,14.3225867636087,14.3225867636087,5.33138806532906
"A1868",7,7,1539.68886761865,1539.68886761865,7.06403204901205,0,122.23833702948,122.23833702948,40.4831357542047,40.4831357542047,18.2951000729142,18.2951000729142,6.57113253788624
"A1868",8,8,1537.09712411962,1537.09712411962,8.42841245933544,0,191.204098901021,191.204098901021,56.5194347048296,56.5194347048296,21.6352765839233,21.6352765839233,7.8403316455251
"A1868",9,9,1531.62942015098,1531.62942015098,9.80729587945674,0,266.920450267372,266.920450267372,70.7704060392112,70.7704060392112,24.2528731661013,24.2528731661013,9.12305435222682
"A1868",10,10,1522.33673755824,1522.33673755824,11.187016149693,0,344.131498840195,344.131498840195,82.4619480347114,82.4619480347114,26.2594504377125,26.2594504377125,10.4066112136734
"A1868",11,11,1509.0670521071,1509.0670521071,12.5566806759823,0,421.144134915373,421.144134915373,91.953498233783,91.953498233783,27.8512095728173,27.8512095728173,11.6808920409692
"A1868",12,12,1492.12418693607,1492.12418693607,13.9076384158914,0,498.149870756084,498.149870756084,99.8972327843856,99.8972327843856,29.1936532800704,29.1936532800704,12.9378710244704
"A1868",13,13,1471.92465834847,1471.92465834847,15.2330674936586,0,575.569454457072,575.569454457072,106.796181646047,106.796181646047,30.3912997535657,30.3912997535657,14.1712254340368
"A1868",14,14,1448.87531156486,1448.87531156486,16.5276486201852,0,653.496618952754,653.496618952754,112.952054630649,112.952054630649,31.5025539031802,31.5025539031802,15.376033451379
"A1868",15,15,1423.36458970945,1423.36458970945,17.7873022517644,0,731.702631838226,731.702631838226,118.529507032486,118.529507032486,32.5588728909389,32.5588728909389,16.548530311876
"A1868",16,16,1395.77615108989,1395.77615108989,19.0089744208342,0,809.762712625732,809.762712625732,123.616575473325,123.616575473325,33.5772148192774,33.5772148192774,17.6859091483605
"A1868",17,17,1366.49590622309,1366.49590622309,20.1904605583702,0,887.163531702254,887.163531702254,128.261787359915,128.261787359915,34.5667603067099,34.5667603067099,18.7861568245102
"A1868",18,18,1335.90993403066,1335.90993403066,21.330259497845,0,963.373295104556,963.373295104556,132.494232973986,132.494232973986,35.5323637840665,35.5323637840665,19.8479175470571
"A1868",19,19,1304.39681459484,1304.39681459484,22.4274517995896,0,1037.88389155325,1037.88389155325,136.333992856298,136.333992856298,36.4763533535225,36.4763533535225,20.8703788099942
"A1868",20,20,1272.31792904019,1272.31792904019,23.4815979003906,0,1110.23545660428,1110.23545660428,139.797506202637,139.797506202637,37.3995253436471,37.3995253436471,21.8531755081184
"A1868",21,21,1240.00817386707,1240.00817386707,24.4926525772744,0,1180.32775325589,1180.32775325589,142.936356709282,142.936356709282,38.3065713497434,38.3065713497434,22.7963090077838
"A1868",22,22,1207.75139581656,1207.75139581656,25.4608929405594,0,1249.38420099419,1249.38420099419,145.944058056164,145.944058056164,39.2209976743437,39.2209976743437,23.7000801385445
"A1868",23,23,1175.71428939145,1175.71428939145,26.3868577182853,0,1316.72762457709,1316.72762457709,148.769450061877,148.769450061877,40.134714906802,40.134714906802,24.5650386677862
"A1868",24,24,1144.06954375173,1144.06954375173,27.2712960137691,0,1382.13386226678,1382.13386226678,151.414623999874,151.414623999874,41.0461001852062,41.0461001852062,25.3919265568547
"A1868",25,25,1112.96719737818,1112.96719737818,28.1151240450881,0,1445.42266384265,1445.42266384265,153.883357721212,153.883357721212,41.9535626537979,41.9535626537979,26.1816380420534
"A1868",26,26,1082.53372506496,1082.53372506496,28.9193886337287,0,1506.45733417642,1506.45733417642,156.181067251497,156.181067251497,42.8556096241281,42.8556096241281,26.9351844606386
"A1868",27,27,1052.87211941052,1052.87211941052,29.6852364163352,0,1565.143553809,1565.143553809,158.314708713315,158.314708713315,43.7509031079413,43.7509031079413,27.6536645713158
"A1868",28,28,1024.06279439537,1024.06279439537,30.4138879205665,0,1621.42748191568,1621.42748191568,160.292643755069,160.292643755069,44.6383058796574,44.6383058796574,28.3382396341365
"A1870",1,1,1543,1543,0.5387383421017,0,0,0,0,0,0,0,0.50114578099635
"A1870",2,2,1543,1543,1.1754700409017,0,0,0,0,0,0,0,1.09344705147103
"A1870",3,3,1543,1543,2.04043496581895,0,1.24965239683548,1.24965239683548,0.296606226818768,0.296606226818768,1.56430477465208,1.56430477465208,1.89805568790306
"A1870",4,4,1542.29176299686,1542.29176299686,3.06789609565695,0,8.99117481122061,8.99117481122061,3.51324788589706,3.51324788589706,5.38499530588019,5.38499530588019,2.85382364482784
"A1870",5,5,1541.58352828659,1541.58352828659,4.21174615570419,0,28.7280366746546,28.7280366746546,11.6848023932243,11.6848023932243,9.82293696914703,9.82293696914703,3.91786048104042
"A1870",6,6,1540.84601977156,1540.84601977156,5.43726888425931,0,65.6113506804918,65.6113506804918,24.8319610422385,24.8319610422385,14.3232011325092,14.3232011325092,5.05787269837588
"A1870",7,7,1539.78152095663,1539.78152095663,6.71745741205781,0,121.318983994549,121.318983994549,41.3723215676707,41.3723215676707,18.4943723016826,18.4943723016826,6.24873991740328
"A1870",8,8,1537.44027564142,1537.44027564142,8.03094508862323,0,192.024429197813,192.024429197813,58.6448184631605,58.6448184631605,22.0358545955272,22.0358545955272,7.47059452291749
"A1870",9,9,1532.44765532794,1532.44765532794,9.36068258705775,0,270.366128590794,270.366128590794,74.1935664051695,74.1935664051695,24.8258713869329,24.8258713869329,8.70759359473653
"A1870",10,10,1523.83284170199,1523.83284170199,10.6930204564686,0,350.629726072843,350.629726072843,87.0412592341911,87.0412592341911,26.9654777966952,26.9654777966952,9.94706132075133
"A1870",11,11,1511.39176583689,1511.39176583689,12.0170371828858,0,430.957255136252,430.957255136252,97.525154495677,97.525154495677,28.6605156234443,28.6605156234443,11.1788588797031
"A1870",12,12,1495.3755979065,1495.3755979065,13.3240279662772,0,511.574687191818,511.574687191818,106.347739941868,106.347739941868,30.0886837451331,30.0886837451331,12.3949086977406
"A1870",13,13,1476.15313882889,1476.15313882889,14.6071049909539,0,592.928641824569,592.928641824569,114.051370961153,114.051370961153,31.3616388784046,31.3616388784046,13.5888247609169
"A1870",14,14,1454.09181163779,1454.09181163779,15.8608785309755,0,675.079398956199,675.079398956199,120.954785453475,120.954785453475,32.5409190973837,32.5409190973837,14.7556174668696
"A1870",15,15,1429.55083982139,1429.55083982139,17.081198693313,0,757.727454587353,757.727454587353,127.227303512607,127.227303512607,33.6592597619064,33.6592597619064,15.8914539331934
"A1870",16,16,1402.89436650635,1402.89436650635,18.2649438745944,0,840.364973063049,840.364973063049,132.957183833718,132.957183833718,34.7342255480645,34.7342255480645,16.9934612301086
"A1870",17,17,1374.49668618561,1374.49668618561,19.4098459680484,0,922.397775224824,922.397775224824,138.192442615707,138.192442615707,35.7754001353155,35.7754001353155,18.0595634916347
"A1870",18,18,1344.73806193749,1344.73806193749,20.5143449692111,0,1003.22213210799,1003.22213210799,142.962254840632,142.962254840632,36.7879889846554,36.7879889846554,19.0883461195489
"A1870",19,19,1313.99516203348,1313.99516203348,21.5774674164564,0,1082.26940895777,1082.26940895777,147.28768367039,147.28768367039,37.7746574600473,37.7746574600473,20.0789419099424
"A1870",20,20,1282.62984877444,1282.62984877444,22.5987243652344,0,1159.03101117352,1159.03101117352,151.186970745779,151.186970745779,38.7365299188557,38.7365299188557,21.0309351193849
"A1870",21,21,1250.97879867103,1250.97879867103,23.5780255118781,0,1233.3761333341,1233.3761333341,154.716306333119,154.716306333119,39.678685067959,39.678685067959,21.9442803720767
"A1870",22,22,1219.32915666673,1219.32915666673,24.5156067646877,0,1306.60737707758,1306.60737707758,158.091241970146,158.091241970146,40.6263333855002,40.6263333855002,22.8192352472739
"A1870",23,23,1187.85184929677,1187.85184929677,25.4119690775332,0,1377.99233813496,1377.99233813496,161.255681306684,161.255681306684,41.5710098893255,41.5710098893255,23.6563088503315
"A1870",24,24,1156.72319544017,1156.72319544017,26.2678267611109,0,1447.29006095901,1447.29006095901,164.213117518194,164.213117518194,42.5112037485632,42.5112037485632,24.4562054815723
"A1870",25,25,1126.09633974955,1126.09633974955,27.0840638007858,0,1514.30830201535,1514.30830201535,166.968854078256,166.968854078256,43.445436171456,43.445436171456,25.2197843667722
"A1870",26,26,1096.1003950036,1096.1003950036,27.861696959524,0,1578.90269540448,1578.90269540448,169.529928106283,169.529928106283,44.3723289183922,44.3723289183922,25.9480242918555
"A1870",27,27,1066.84060613519,1066.84060613519,28.6018446452353,0,1640.97509079603,1640.97509079603,171.904987637747,171.904987637747,45.2906623273598,45.2906623273598,26.6419937560318
"A1870",28,28,1038.39934431966,1038.39934431966,29.3057006850678,0,1700.47119025058,1700.47119025058,174.104136284261,174.104136284261,46.1994221674211,46.1994221674211,27.3028258989994
"A2027",1,1,1800,1800,0.498320887609488,0,0,0,0,0,0,0,0.463477942812923
"A2027",2,2,1800,1800,1.06803981871462,0,0,0,0,0,0,0,0.99336172801181
"A2027",3,3,1800,1800,1.85671097447446,0,0.249472246779491,0.249472246779491,0.0447008478088162,0.0447008478088162,0.562258240691663,0.562258240691663,1.72688844526616
"A2027",4,4,1799.1738,1799.1738,2.80443799851424,0,3.08563858499131,3.08563858499131,1.14556702461665,1.14556702461665,2.84700280270232,2.84700280270232,2.60835046764978
"A2027",5,5,1798.34797160049,1798.34797160049,3.86795047851019,0,11.1416326923928,11.1416326923928,4.56043838784131,4.56043838784131,5.68173054429734,5.68173054429734,3.59750270582124
"A2027",6,6,1797.51942714613,1797.51942714613,5.01404459639197,0,27.4358561170048,27.4358561170048,10.7027660581085,10.7027660581085,8.70613549274143,8.70613549274143,4.66346304827329
"A2027",7,7,1796.61488630958,1796.61488630958,6.21653911726383,0,54.2992065564902,54.2992065564902,19.3107044243476,19.3107044243476,11.6973036298419,11.6973036298419,5.78188106034004
"A2027",8,8,1795.18218774374,1795.18218774374,7.45450753094027,0,92.343071146498,92.343071146498,29.5917312019859,29.5917312019859,14.485888008464,14.485888008464,6.93329462718735
"A2027",9,9,1791.97773131711,1791.97773131711,8.71111529842629,0,140.000124066766,140.000124066766,40.4472793774641,40.4472793774641,16.9508919282541,16.9508919282541,8.10205049694688
"A2027",10,10,1785.05452754702,1785.05452754702,9.97279376266384,0,194.149023627368,194.149023627368,50.8342787952692,50.8342787952692,19.0399933159144,19.0399933159144,9.27553764659304
"A2027",11,11,1772.49569182527,1772.49569182527,11.2286226894199,0,251.583710310487,251.583710310487,60.1088457302016,60.1088457302016,20.7773809147607,20.7773809147607,10.4436128244889
"A2027",12,12,1753.13152372542,1753.13152372542,12.4698524201174,0,310.164330827304,310.164330827304,68.1081446356624,68.1081446356624,22.2385505225749,22.2385505225749,11.5981549674567
"A2027",13,13,1726.69135833801,1726.69135833801,13.6895248773411,0,368.935287112649,368.935287112649,74.976617998145,74.976617998145,23.5109277778357,23.5109277778357,12.7327125856842
"A2027",14,14,1693.54043113218,1693.54043113218,14.8821675880242,0,427.628036048505,427.628036048505,80.9522656492783,80.9522656492783,24.6678285457175,24.6678285457175,13.8422206258735
"A2027",15,15,1654.37969843187,1654.37969843187,16.0435434037747,0,486.182002262113,486.182002262113,86.2456283616383,86.2456283616383,25.7611443498211,25.7611443498211,14.9227700167374
"A2027",16,16,1610.06728614101,1610.06728614101,17.1704437700768,0,544.497370864919,544.497370864919,91.0050671880786,91.0050671880786,26.8240886780947,26.8240886780947,15.9714179470068
"A2027",17,17,1561.539309816,1561.539309816,18.260516706292,0,602.362869718819,602.362869718819,95.3226294474449,95.3226294474449,27.8763396840017,27.8763396840017,16.986030307088
